irradiance,temperature_panneau,temperature_ambiante,tension_voc,courant_isc,puissance_mpp,tension_mpp,courant_mpp,resistance_serie,resistance_shunt,fill_factor,efficacite,temps_fonctionnement,humidite,vitesse_vent,facteur_idealite,classe
923.0823,33.3309,13.3132,40.046,8.645,349.1566,33.5497,10.4071,0.2863,4260.5624,85.0,19.3917,4098.2872,19.4851,4.3095,1.1031,0
422.927,36.7267,26.8103,34.1953,4.1757,228.6436,26.7167,8.5581,0.4841,928.8346,54.0,14.9077,8668.2688,74.576,12.6748,1.7418,1
906.0161,43.3934,10.4335,43.7429,10.6512,410.4334,35.4367,11.5822,0.2792,7506.2167,85.0,19.7692,10659.1925,44.6668,0.9019,1.2419,0
375.9925,28.6809,9.3905,42.4822,2.8947,81.3894,36.222,2.247,0.5876,4186.536,68.0255,14.6264,6495.9742,63.1614,3.5877,1.4139,5
766.5824,25.0057,13.9647,38.58,8.6317,198.0372,31.3197,6.3231,1.3721,1753.8713,58.8504,12.2584,48687.6344,51.6146,7.1304,1.857,7
484.1263,28.3841,37.3685,41.0149,8.9352,254.7498,31.141,8.1805,4.7995,2601.2562,65.0,11.4089,23893.8301,31.0038,18.6439,1.5972,6
918.9408,64.8047,32.3782,36.8826,10.4808,305.3172,34.7874,8.7767,4.1468,2105.2259,65.0,9.6486,4034.2044,87.6619,7.2575,1.1802,6
878.8177,37.1129,31.5603,40.2056,8.537,259.5562,31.231,8.3108,1.7975,1033.3778,68.0,11.5591,39053.8729,61.004,7.1524,1.6586,7
531.913,64.055,37.204,16.9003,1.689,15.6787,15.7139,0.9978,0.4449,100.0,50.0,4.803,6043.4873,77.8136,11.2257,1.6499,2
535.9726,69.9116,6.7348,40.2203,8.6392,189.3895,33.46,5.6602,1.1353,594.7488,56.6259,10.6255,38894.8397,72.3989,17.6181,1.635,7
956.9494,42.9186,19.6796,38.1328,7.2537,145.6016,38.288,3.8028,1.0903,710.2759,49.6264,15.3459,10644.5264,78.2152,9.2867,1.4901,1
648.2894,35.1984,6.7864,32.2477,7.9619,337.4424,32.2343,10.4684,3.9778,1672.6442,65.0,9.1596,8456.8043,40.4538,6.8192,1.468,6
349.1234,30.7215,26.4824,41.3094,8.2376,337.4969,37.2854,9.0517,4.2765,1556.0273,65.0,11.029,20422.981,72.5543,0.0,1.7884,6
809.1208,55.0944,30.5874,25.5487,8.1712,184.327,26.3125,7.0053,1.4433,462.0192,62.0,7.0224,32306.7864,59.9304,11.7526,1.9588,4
711.9155,71.998,8.1648,38.8989,5.9374,352.6014,33.158,10.634,4.3783,1900.7414,65.0,14.0285,3698.229,77.3007,3.1822,1.4531,6
237.8253,65.563,5.2942,33.8203,0.0,0.2851,0.0,0.0,4.6084,9209.8498,48.0413,0.0,17548.1262,82.4185,7.3947,1.133,3
697.2467,44.4955,10.3168,44.4355,6.8031,175.1247,35.5824,4.9217,0.7115,6911.9638,58.0,11.3911,30097.1374,56.8662,3.8935,1.1014,5
717.4155,45.6079,34.3852,8.0681,0.7028,10.2592,6.3374,1.6188,0.7445,100.0,50.0,1.4792,11095.9838,41.2784,10.1124,1.8244,2
388.7664,44.7628,18.2426,25.7443,6.2199,128.5389,19.0342,6.753,1.3645,182.6808,62.0,7.0368,28165.0526,79.2105,12.4956,1.931,4
446.7841,36.8491,5.4079,16.8596,0.5888,17.4965,12.9747,1.3485,1.0209,100.0,50.0,2.168,15449.7433,38.2797,12.853,1.7496,2
927.3818,48.7189,8.6389,41.7062,8.061,229.1547,29.0581,7.8861,0.9093,1212.0851,54.0,10.5104,27144.5929,55.9913,5.5484,1.3177,1
418.1241,41.2231,20.5879,36.5552,2.7472,68.148,35.2868,1.9313,0.4111,2382.4167,70.2097,11.6438,19216.6051,57.1908,9.4277,1.3616,5
746.8135,73.6306,16.8715,16.6624,1.7795,6.4236,13.2885,0.4834,0.2192,100.0,40.0,2.0113,1745.1735,75.6112,9.4959,1.9218,2
803.4535,49.793,9.8151,32.9334,8.2855,219.9972,30.4797,7.2178,1.7256,1930.56,68.0,11.6083,31635.2844,74.3064,18.1888,1.6871,7
620.8547,45.8509,22.3621,30.4844,0.028,0.0,0.0,0.0,4.3422,8645.915,44.2472,0.0,3959.695,64.7286,15.2511,1.1069,3
983.6056,57.2901,27.1533,29.6179,5.6864,199.7544,29.6672,6.7332,1.1324,1483.0657,54.0,12.5248,12915.1926,68.6303,13.0372,1.451,1
695.9476,67.5605,33.4796,41.1321,9.8414,208.1235,33.2728,6.2551,0.7589,541.6297,48.4351,10.0443,39902.778,45.8838,5.7332,1.2638,7
1046.5126,76.2285,11.1636,37.7746,6.6179,221.7471,35.0508,6.3264,2.3944,1522.1683,68.0,13.2974,32538.0197,46.3222,15.0908,1.7266,7
490.0117,30.6016,16.8866,34.2969,3.7907,81.4168,35.8653,2.2701,0.6384,6524.7226,63.2663,9.7208,4579.9244,40.1725,18.3352,1.2956,5
604.1731,67.849,32.1651,12.9057,0.8173,9.1929,14.2252,0.6462,0.5917,100.0,50.0,5.2872,21623.7838,78.8408,6.7488,1.7054,2
1000.7448,55.3439,4.598,33.6059,0.0492,0.6613,0.3047,0.0143,4.3186,1557.2336,43.1203,0.07,39090.6847,81.6899,18.1934,1.0325,3
578.1437,50.1632,43.4822,36.8499,10.2194,344.0915,35.3805,9.7255,4.0561,2142.2702,65.0,11.7872,27391.575,29.5313,1.7548,1.6392,6
763.5987,62.7299,16.5024,27.2491,8.1841,185.6989,27.2974,6.8028,1.7419,233.1318,62.0,10.5163,24036.7437,83.4971,1.8022,1.8188,4
354.1401,76.7395,8.5271,32.38,8.6886,329.3057,25.5186,12.9045,4.8353,3936.5095,65.0,14.8431,44845.2474,81.9495,11.6301,1.5376,6
600.6885,38.3826,12.587,35.0333,0.0145,0.5886,0.7487,0.0,4.4749,7646.3669,46.6315,0.0,37615.5662,54.9641,5.662,1.0,3
858.8277,64.3768,38.0782,33.8074,7.2204,160.7414,29.357,5.4754,2.4339,568.7825,63.7008,10.2891,42758.539,60.1573,16.3082,1.2661,7
700.733,43.7819,27.7041,37.8784,5.4722,133.2966,38.1041,3.4982,0.8854,4478.7018,67.1467,13.703,3623.1136,10.0,16.9294,1.5024,5
554.819,43.3057,16.4205,30.1447,4.6603,215.3992,25.4322,8.4696,0.3157,501.7249,54.0,14.4832,16492.6993,56.6183,2.4213,1.4663,1
840.0743,36.0466,36.6366,21.1522,7.0021,179.542,22.4145,8.0101,0.3316,341.0945,62.0,8.439,5082.0529,64.294,5.0549,1.7129,4
539.4348,33.8304,32.2344,42.5769,7.6989,159.6125,32.4339,4.9212,1.0135,332.5657,47.9367,14.1026,35155.2038,47.4295,8.1445,1.5488,1
324.1754,31.4211,23.1807,35.3719,2.6516,57.8518,30.5609,1.893,0.2531,4597.8835,61.3352,13.5248,32955.0492,75.9413,11.9166,1.4068,5
751.824,60.1986,24.0838,40.6598,9.2603,366.2331,30.825,11.881,0.276,5295.3643,85.0,16.715,13100.2636,22.7482,0.7937,1.1792,0
981.2734,39.1006,17.6005,41.5092,9.3765,349.1363,37.3184,9.3556,0.581,7671.8783,85.0,21.1778,6829.5241,47.8363,3.916,1.3276,0
938.3084,44.2948,8.8628,29.0773,0.0,0.2402,0.0,0.0,4.9227,3554.9379,43.5357,0.0516,37413.8797,52.5392,11.805,1.3169,3
382.5825,48.2969,29.4511,35.7851,2.5582,65.8037,35.662,1.8452,0.8832,2501.6563,71.1101,10.6405,16775.466,50.4337,13.3859,1.3653,5
914.6266,30.9231,32.5779,37.8099,0.0292,0.1605,0.0118,0.0,4.9456,8461.2979,46.8114,0.0,14800.622,18.0766,1.595,1.5318,3
811.8604,48.0424,26.5145,11.9037,0.3919,25.0009,13.6788,1.8277,0.5025,100.0,50.0,4.5293,12650.0272,61.3817,3.6051,1.761,2
662.498,31.4844,36.4165,40.3645,7.1328,209.786,35.2688,5.9482,4.3127,4800.9048,65.0,17.346,16625.8885,59.2728,8.127,1.4046,6
477.6877,59.0905,17.7839,39.4438,8.6615,215.3717,27.6561,7.7875,3.9742,2152.8772,61.4927,11.5137,19102.7619,26.7252,11.8206,1.3754,6
811.2783,37.6473,44.807,27.5775,8.5414,153.1137,19.1305,8.0037,1.8323,160.714,62.0,11.7689,39612.293,56.931,7.4225,1.6189,4
391.5772,74.2627,41.3227,35.9365,9.2827,247.5956,36.4289,6.7967,2.0687,1961.4723,68.0,10.8966,42918.698,30.1051,5.1804,1.3902,7
1075.729,58.7521,11.252,36.9583,8.3782,364.3017,33.8269,10.7696,0.7481,7010.0588,85.0,17.0664,15189.0268,69.8596,10.9422,1.2071,0
955.2831,67.5816,18.4382,33.2286,7.9474,241.3257,33.1229,7.2858,2.4527,586.2318,68.0,9.396,45509.0661,31.9012,2.0258,1.3698,7
962.1318,31.9475,17.2778,20.2416,8.3065,142.5404,26.6604,5.3465,0.9445,427.6438,62.0,9.7153,5463.3978,81.1847,3.2338,1.8441,4
1093.8544,70.4325,8.2608,32.386,0.0786,0.0,0.2642,0.0421,4.1109,2035.0577,43.3589,0.2981,12242.9474,34.0775,13.2502,1.149,3
351.853,48.9558,6.161,34.2549,0.0,0.0884,0.6616,0.0432,4.279,3233.1129,44.6985,0.2273,43344.3352,95.0,20.0,1.2334,3
1081.0258,32.0872,9.7795,17.1385,1.3862,22.5822,12.0681,1.8712,0.6248,142.7985,50.0,1.118,1310.7333,95.0,2.1487,1.6338,2
645.1146,52.7341,44.5002,31.0769,6.2672,184.8531,25.0327,7.3845,1.3913,490.9973,62.0,7.7253,7602.0684,50.9225,1.7329,1.9554,4
290.721,61.4538,6.6784,28.9556,0.0,0.4591,0.1357,0.0,4.1744,7656.7419,47.0678,0.0,6680.4692,69.7745,2.9154,1.028,3
1040.8547,29.7594,22.6548,39.631,9.5259,377.2967,35.5871,10.6021,0.2243,6636.8339,85.0,20.3312,8800.4059,24.2896,0.4624,1.1046,0
411.703,20.0094,22.1808,31.9052,4.3035,131.6981,32.9147,4.0012,1.0477,709.1717,54.0,12.1829,17697.1538,67.2682,13.4287,1.639,1
733.9445,55.088,24.1514,41.3703,0.0508,0.0,0.0,0.0,4.4912,8238.224,45.6849,0.1073,27002.0509,48.7205,20.0,1.4475,3
480.2663,29.6063,25.4568,36.1328,4.3528,106.7673,28.8552,3.7001,0.7791,5778.4286,68.908,9.7163,27775.3741,59.9165,3.0471,1.4941,5
730.9099,47.9556,21.1773,27.7501,6.4958,114.5969,25.6606,4.4659,0.3874,458.7259,62.0,11.3303,29371.2931,90.8402,3.4299,1.5934,4
1105.9398,66.5734,17.8022,37.5551,10.0472,327.088,32.4149,10.0907,0.2788,4615.4928,85.0,19.8875,8578.0194,53.8124,4.4254,1.0992,0
500.7484,39.1012,32.0541,34.1139,4.7381,112.4287,30.8897,3.6397,0.2808,4472.1331,68.2024,15.7145,12687.1682,46.0995,7.7645,1.271,5
665.9707,42.113,17.9349,36.9128,4.8538,201.1452,34.2668,5.87,1.325,301.1581,54.0,10.6202,29416.9456,64.2754,6.544,1.7106,1
873.6062,72.1191,41.9236,34.3389,5.4941,162.5517,18.9234,8.59,1.6822,282.8094,62.0,10.2426,29545.5528,80.2684,8.3669,1.7546,4
395.1711,21.0109,6.1204,38.8217,3.7071,93.6155,34.8829,2.6837,0.2639,4497.5899,65.3026,14.7297,690.7624,13.6929,14.4672,1.2688,5
563.3971,25.335,25.2391,38.0364,8.7017,148.171,28.2142,5.2516,4.8067,2834.5462,46.1191,16.443,32377.7885,56.0144,18.9888,1.8212,6
719.7758,51.6263,32.6375,42.8553,7.311,232.8453,33.4535,6.9603,4.0951,3752.754,65.0,15.2841,29233.3375,51.4642,17.2567,1.7682,6
1001.4105,33.3267,10.7985,40.8062,8.7633,390.3786,34.6152,11.2777,0.3987,3748.3518,85.0,20.4642,3528.2921,31.5684,7.6606,1.1165,0
781.3081,65.8392,27.7017,31.4379,0.083,0.0,0.0,0.0,4.5198,1983.9932,42.3135,0.4393,12135.2201,85.7767,2.6791,1.5356,3
863.503,53.582,21.5739,46.1164,10.8694,317.914,36.1747,8.7883,0.3927,5074.6337,63.4231,17.1829,15470.1914,37.8429,8.3274,1.4188,0
1061.3297,51.342,6.9307,37.2425,8.4101,275.043,32.5748,8.4434,2.417,1984.6962,68.0,9.8957,47945.2121,62.0931,14.0339,1.8354,7
345.0282,21.5949,21.3015,43.6605,2.4384,84.3485,29.0199,2.9066,0.3622,6532.0565,76.8198,14.645,28244.0285,20.5966,9.0224,1.481,5
972.8515,34.6864,26.3811,40.896,8.8339,387.9099,37.9382,10.2248,0.2083,5249.3077,85.0,15.612,19535.8335,32.4303,12.0627,1.4071,0
765.8087,70.1854,14.9235,35.9477,0.0,0.0,0.0,0.0,4.6798,8997.7332,45.36,0.1727,7716.0759,32.7402,13.4807,1.1543,3
933.8273,61.0967,21.2649,25.1902,8.3391,186.2014,20.9339,8.8947,1.6948,496.6145,62.0,8.3072,13462.4048,45.5926,2.2841,1.6626,4
161.4338,27.0931,36.1156,28.4181,0.0837,0.1665,0.6684,0.0,4.2921,5235.9219,44.9648,0.0807,20861.9415,83.4934,9.5773,1.2083,3
235.3288,58.0438,14.8043,37.5683,0.0187,0.0,0.9032,0.0714,4.6266,2028.2369,43.2382,0.2973,2590.2567,25.3703,17.2381,1.294,3
813.0014,47.8737,43.5612,36.0682,6.6198,196.4629,28.7391,6.8361,2.3674,2261.2306,68.0,10.9385,35857.2533,69.8716,15.5586,1.7159,7
991.9253,62.7712,30.5735,17.1079,1.4041,37.3244,13.6175,2.7409,0.7246,100.0,50.0,2.4353,3792.4327,79.0319,0.0711,1.8642,2
1013.5653,30.7127,11.2653,42.7115,5.4987,135.8449,38.4011,3.5375,1.1626,354.2045,54.0,8.435,6499.3402,19.8952,8.8137,1.3405,1
502.0287,37.6496,22.0779,32.8495,8.3212,281.0177,28.0468,10.0196,0.3345,1170.3677,54.0,8.0395,33078.0686,24.1448,5.4489,1.6481,1
683.1914,59.1108,9.5302,38.4985,8.2001,302.4062,34.0397,8.8839,4.5432,2567.8078,65.0,16.586,36596.2828,30.2059,1.9526,1.7485,6
694.0035,61.4553,28.0504,41.3187,9.0005,344.2882,36.6044,9.4057,0.3899,3503.8594,85.0,20.6228,5321.6105,60.9464,8.2592,1.2527,0
724.3209,61.8863,34.2443,7.4375,2.2881,23.529,11.7814,1.9971,0.8593,109.4263,50.0,2.5806,24092.9396,43.7091,3.5992,1.8994,2
667.0032,35.3058,8.1753,32.9861,6.0273,182.0978,31.432,5.7934,1.2792,1812.482,68.0,10.1605,32066.2399,24.5836,10.2556,1.6683,7
750.1539,51.1243,9.7038,37.359,7.148,236.6041,34.2005,6.9181,1.4265,549.56,54.0,12.0242,32328.1105,76.9419,9.2251,1.3867,1
513.2127,54.4,26.412,41.9436,7.9477,165.9087,23.1699,7.1605,1.49,1176.9087,46.6642,15.3266,38701.0867,24.4469,13.2219,1.7353,1
843.3793,27.4434,17.9102,33.6529,6.7229,145.2755,36.4642,3.9841,0.8237,1063.6063,54.0,11.2851,4572.8767,43.2086,4.4743,1.3596,1
665.4947,23.5255,32.9404,43.2737,7.5332,191.3691,26.5907,7.1968,0.249,1425.2435,54.0,14.7794,10308.2081,72.7299,5.3587,1.6056,1
666.8131,44.6195,27.5009,44.2521,8.2858,325.7314,36.3567,8.9593,0.5386,3724.3404,85.0,19.1915,191.2588,72.5046,0.0,1.334,0
698.7379,35.2906,13.0477,36.3118,10.8744,373.0675,30.8186,12.1053,0.6117,3819.1276,85.0,20.1478,17349.2209,43.2734,11.6453,1.0906,0
553.375,15.0,3.6723,43.3781,0.0,0.0,0.0,0.0631,4.5136,3436.6624,41.8277,0.1298,28505.6003,54.7717,20.0,1.4094,3
808.6807,68.5586,9.4558,37.3003,6.4219,247.1538,31.2409,7.9112,1.4708,2287.3034,68.0,12.2609,33227.5965,24.6369,15.4065,1.7736,7
261.8053,36.1472,23.0062,33.9361,2.3461,39.6549,30.3926,1.3048,0.7966,2223.8296,58.0,14.6577,19107.6263,19.0375,3.1133,1.4893,5
504.5656,27.4078,31.7725,36.2409,9.3844,239.6704,35.1313,6.8221,3.8615,3949.2863,65.0,13.089,17302.7831,54.764,6.8713,1.5501,6
766.6045,57.5082,23.9623,34.4648,7.3292,162.4629,27.7924,5.8456,0.9046,1050.0997,64.2958,12.9075,37157.706,67.1443,13.0389,1.5144,7
900.5175,30.8988,20.4867,39.024,9.9573,340.1023,39.2474,8.6656,0.7175,7988.4979,85.0,17.1911,15921.9892,30.3685,3.1417,1.1013,0
210.2799,65.064,0.2217,32.4646,0.0392,0.0,0.1332,0.0364,5.0,4703.1648,43.5387,0.1359,11657.6016,74.1987,13.2731,1.3723,3
962.9376,35.8567,6.8126,37.0835,6.5279,177.3539,33.0271,5.37,1.6835,883.5744,68.0,13.5392,46210.479,68.9375,7.8955,1.6824,7
349.6139,54.7952,19.4372,42.4627,2.9267,55.4218,27.9482,1.983,0.7724,4886.0699,58.0,10.9136,31773.1691,77.7305,11.2724,1.3359,5
992.9869,56.5901,33.0365,37.6218,9.6076,281.6969,31.4874,8.9463,0.3101,7282.8118,77.9339,18.5285,2475.364,62.6402,4.4019,1.226,0
1097.6575,25.4988,26.9254,4.813,0.6368,33.4239,5.0413,6.63,0.3852,100.0,50.0,3.66,21239.9103,45.102,1.4052,1.6205,2
496.9468,44.9164,41.8444,39.6289,7.0019,278.9567,30.707,9.0845,2.3192,2010.8734,68.0,13.5516,32043.2797,49.5268,5.2821,1.54,7
993.3256,40.7273,17.0079,42.2942,8.4094,161.8882,29.9112,5.4123,0.7844,815.2586,48.6054,13.2113,2106.6309,23.0006,6.7415,1.4625,1
610.6934,67.6676,35.1681,40.6521,8.9966,217.1215,26.736,8.1209,1.9111,1780.7682,62.1834,12.8418,30147.6804,30.789,15.4943,1.6084,7
645.8929,47.4346,17.8901,38.6702,8.0414,403.486,36.1654,11.1567,0.841,6490.9891,85.0,19.9413,2743.5572,40.8037,10.8749,1.2494,0
944.7822,35.2656,20.8494,34.2891,7.8164,153.9694,19.9908,7.702,1.3706,221.3258,60.4918,8.3,13987.2405,74.7055,13.4497,1.9909,4
497.4846,18.0417,24.9,37.1135,6.8951,214.6956,27.3197,7.8586,0.7518,1065.2622,54.0,10.5447,5047.0758,58.1529,10.9757,1.6356,1
551.8113,59.055,24.2614,30.7553,0.0,0.0,0.0093,0.023,5.0,4429.8073,47.9182,0.0,18428.5065,21.1623,7.3216,1.498,3
744.6891,21.0751,9.8612,34.2685,5.0345,189.3298,33.4563,5.659,0.1681,828.2029,54.0,8.8139,12519.8085,45.6164,4.029,1.6448,1
168.5457,44.2514,25.3601,31.3247,0.0381,0.4648,0.9974,0.0,4.4888,4423.9368,45.5297,0.0,37823.784,27.2112,20.0,1.4646,3
431.3081,22.363,6.7532,30.7801,4.2094,240.3907,28.3351,8.4838,0.9588,1012.8633,54.0,8.0103,6168.5146,54.9849,5.4487,1.3189,1
791.3843,37.9761,29.0642,41.8985,7.5633,271.363,29.3216,9.2547,1.1738,1306.3875,54.0,8.1491,8291.5454,40.4194,6.6589,1.39,1
438.5402,37.8505,33.5053,42.2148,7.4767,358.0305,27.2161,13.0,3.4238,3756.8351,65.0,13.5038,40497.735,59.2644,13.217,1.3096,6
946.2749,35.0656,32.9397,35.2328,7.7634,189.4928,34.8743,5.4336,2.4231,1299.6826,68.0,10.9127,31558.5298,35.7691,14.2314,1.573,7
810.8222,63.273,17.5595,29.1657,6.9946,86.0424,20.0346,4.2947,1.9276,429.4587,44.703,11.1428,14221.3004,60.9744,3.0552,1.8718,4
578.1827,46.1595,28.0551,43.2932,4.3398,102.19,34.8048,2.9361,0.6888,4734.1786,58.0,10.8961,21398.287,59.9906,13.3705,1.3875,5
611.8497,35.893,10.46,38.3406,5.0261,154.268,31.6798,4.8696,0.173,5860.9598,78.0,13.6044,33107.4011,43.2815,10.4579,1.456,5
746.5186,40.1601,34.3442,41.8817,10.33,311.7049,34.7439,8.9715,0.5826,8275.1783,72.0475,19.3733,18858.8152,27.4052,6.2404,1.3452,0
465.2498,29.2648,13.9072,29.8932,5.7787,167.5147,37.4229,4.4763,0.917,1162.9991,54.0,14.0979,30445.3761,38.9211,7.6063,1.8206,1
794.2871,77.3218,28.5976,25.9331,5.3187,133.5211,22.8618,5.8404,0.3139,463.7348,62.0,10.4222,27420.1809,60.4214,0.0926,1.7713,4
583.9151,49.8323,21.3042,37.213,9.2859,235.3947,32.1019,7.3327,0.8327,1811.2871,65.5693,10.899,30405.4921,57.0997,7.5053,1.6844,7
324.7824,34.1387,15.508,37.5162,8.9103,134.0567,35.6335,3.7621,4.6904,4678.496,42.0,10.1799,38569.9653,84.6732,3.9587,1.5322,6
726.7274,34.6612,18.6228,32.3668,6.4356,176.341,25.2646,6.9798,0.2735,1169.0028,54.0,12.2045,14707.1846,34.2134,16.5071,1.517,1
402.3503,44.5765,21.8962,41.214,9.7752,227.5154,27.4659,8.2836,3.8343,1231.2206,56.4765,9.7972,23080.3342,52.6839,0.0,1.4506,6
150.8293,45.5654,4.9297,32.4358,0.0591,0.4433,0.0478,0.0,4.7607,2827.5977,45.8161,0.0,28327.6287,50.9445,11.6555,1.2252,3
683.5193,19.6483,21.4483,39.7779,5.7234,253.0388,36.0683,7.0156,0.2647,595.2209,54.0,14.5471,2934.6823,76.6067,6.6635,1.4017,1
772.3024,36.2959,22.9032,43.8137,7.6589,192.7242,36.0483,5.3463,1.1661,1112.0033,54.0,11.1326,27548.5071,14.5096,0.0,1.5022,1
528.9484,66.7727,9.1335,30.2423,8.0498,275.3988,29.373,9.3759,1.17,1275.4276,68.0,11.1983,31017.6657,29.9319,1.2502,1.3123,7
658.8607,27.6798,24.7047,35.4681,10.2075,335.5604,36.6158,9.1644,0.6434,3405.8985,85.0,19.042,117.0148,47.6012,9.1616,1.3112,0
557.6005,41.5306,39.8986,33.2288,9.1174,206.5285,35.9424,5.7461,2.1371,856.3548,68.0,14.4619,49804.0314,55.0845,2.3508,1.8255,7
187.271,40.4338,34.8991,28.1899,0.0,0.0,0.1394,0.0109,4.465,8929.4928,45.6346,0.6913,5504.1989,29.2784,10.9474,1.2486,3
587.2456,42.1746,15.4271,41.6023,5.9155,247.1646,30.2468,8.1716,2.0277,914.7672,68.0,13.2256,48003.469,48.5,9.4986,1.4115,7
624.1572,22.8314,11.008,30.1202,0.0547,0.0,0.0,0.0,4.3409,3000.4742,45.6181,0.457,31204.802,59.5824,15.8864,1.2014,3
890.6576,55.382,40.2238,39.8857,9.2815,179.8721,31.6029,5.6916,2.2074,1332.6312,50.3613,13.8071,34232.103,51.2901,0.5834,1.7514,7
845.1422,35.264,33.8387,15.202,1.0702,12.7393,11.3602,1.1214,0.4948,100.0,50.0,1.0067,6001.3945,39.867,5.3048,1.8134,2
475.8978,38.4444,29.8151,24.6949,6.2378,158.2392,20.531,7.7073,1.5943,222.4497,62.0,6.9281,13941.6302,86.1398,6.2531,1.6676,4
653.1695,56.6529,38.1318,5.8243,1.3909,26.2133,5.8604,4.473,0.194,100.0,50.0,4.5031,11742.3045,37.7418,2.0446,1.6698,2
328.6718,29.0697,14.8019,7.1462,0.9971,30.5601,7.3627,4.1507,0.4357,100.0,50.0,0.6038,1533.4749,95.0,11.5171,1.77,2
651.9091,61.0602,18.3325,40.4182,9.4879,351.3838,31.8189,11.0433,0.6224,8504.7806,85.0,19.9027,17095.2903,64.0588,11.6723,1.1965,0
441.3119,70.7799,7.1406,42.4709,7.32,298.5619,34.7453,8.5929,3.9737,4096.8287,65.0,15.3334,26041.6936,77.2308,8.5348,1.3992,6
801.3123,37.0688,37.5481,33.7069,4.0086,201.8006,34.4228,5.8624,0.3694,1256.7284,54.0,11.9471,3126.5589,25.5504,2.9507,1.4932,1
917.7886,39.6197,34.2397,38.2187,9.9212,288.9316,39.8425,7.2518,0.4326,3922.6393,76.2001,17.7234,7289.6592,49.7649,3.2421,1.3267,0
519.525,67.8896,40.6917,18.4571,0.7102,6.4222,7.534,0.8524,0.2721,100.0,47.0937,3.4874,8510.6148,74.9904,5.1681,1.5469,2
611.459,58.69,25.2157,40.7944,0.0477,0.0,0.2099,0.015,4.2793,1235.1385,43.274,0.0,33204.7505,81.2729,13.323,1.2298,3
878.6969,27.2561,37.5553,10.8273,0.9894,20.463,14.4805,1.4131,0.2317,100.0,50.0,5.4438,21685.6396,60.372,14.0413,1.5961,2
788.8561,25.5505,23.8865,29.3153,6.6268,238.4347,27.5281,8.6615,1.0622,337.815,54.0,15.5227,2905.9214,20.2704,0.4803,1.3814,1
498.6211,30.6394,32.4247,28.6301,5.845,222.2228,33.0693,6.7199,2.4088,2753.1193,68.0,11.2726,40086.8765,47.41,7.2347,1.5545,7
822.3416,34.6783,12.9125,32.9036,6.3441,269.1987,28.6496,9.3962,1.0018,528.317,54.0,10.9136,26078.7797,43.9609,11.4736,1.4063,1
358.8039,54.6148,13.5471,38.2143,3.2211,79.9624,34.6358,2.3087,0.2541,7472.4472,67.2741,14.5138,19665.3246,67.8221,1.0406,1.1224,5
705.5204,54.8885,30.5114,42.0567,5.479,116.0121,32.948,3.5211,0.25,1955.3576,58.0,12.6588,18161.7803,84.9339,11.0886,1.2091,5
436.9777,56.3058,10.7278,41.9337,7.7526,239.7862,33.4291,7.173,4.6399,1591.544,65.0,15.8312,9421.8994,29.7462,13.7658,1.5743,6
691.27,48.3977,26.6504,35.3713,9.6331,390.8173,30.9559,12.625,0.6719,8775.5697,85.0,18.4096,17631.3801,35.2183,3.9897,1.2843,0
875.0899,57.3194,40.6237,10.2454,2.0997,9.638,4.7234,2.0405,0.7302,125.743,48.7073,1.4681,28403.2835,72.4915,12.6156,1.5808,2
369.9936,25.8094,23.2153,33.7737,2.4699,58.3137,34.3337,1.6984,0.4021,6824.3011,71.3765,15.1164,32110.2946,32.9445,14.2818,1.2467,5
452.7013,35.7614,27.2304,33.1685,8.9096,204.1637,35.8062,5.7019,3.8777,3540.4009,65.0,16.4202,8497.7317,60.0544,9.3455,1.6994,6
537.889,59.8285,40.0618,42.0494,7.7537,215.0729,35.1825,6.1131,3.5593,4607.1938,65.0,10.447,35688.4937,23.9637,11.2444,1.3798,6
777.8035,15.0,-4.0024,40.7357,0.0539,0.0329,0.0,0.0,4.7269,8626.454,45.913,0.0,38136.1619,42.8522,7.0628,1.1586,3
920.2933,70.4643,29.1207,41.9546,9.4953,248.6505,34.791,7.147,2.1134,1575.9764,62.5581,14.2093,31988.0953,44.922,15.0498,1.2718,7
945.4101,84.7276,28.9045,30.7854,8.4599,146.4395,19.4664,7.5227,1.0465,237.552,55.5776,5.4323,17093.5247,52.3589,3.9488,1.8612,4
601.6097,62.8784,26.6341,29.0637,9.1514,241.4677,35.9665,6.7137,1.2918,1957.3265,68.0,15.0,31480.8749,47.1119,15.1271,1.5584,7
889.124,37.7307,11.4319,37.5758,6.9612,219.5293,33.9352,6.4691,0.3467,398.0082,54.0,9.871,22239.8394,46.8091,7.5455,1.5723,1
151.2583,49.2166,31.5091,22.9663,1.5316,11.0616,8.6781,1.2746,0.1787,100.0,40.0,2.9478,29900.1777,25.7411,1.3688,1.8432,2
683.5185,60.1524,24.4675,41.8297,9.2411,311.4249,37.1725,8.3778,0.3264,5570.3293,80.5645,17.6427,9222.5344,41.3539,0.6933,1.3716,0
497.7078,22.6461,31.048,36.8317,4.8814,117.9589,33.8769,3.482,0.2704,7737.1214,63.7595,12.7951,707.9589,67.6279,16.4372,1.3928,5
726.5148,73.7091,9.8163,37.3747,10.152,250.4023,30.4437,8.2251,4.5603,3799.5117,65.0,16.0585,17258.6534,57.1169,0.7556,1.1976,6
1081.9184,37.8768,22.974,44.0438,9.9506,291.1073,35.0553,8.3042,0.4177,2735.168,66.423,19.0863,8190.3533,29.8571,5.8232,1.3858,0
